30	14	1	250
136	8	4	300
234	26	1	200
52	24	3	150
477	32	1	100
240	10	1	300
114	20	2	250
697	33	2	100
225	33	3	350
231	21	2	300
15	5	2	200
842	29	2	350
257	7	3	150
43	12	2	250
37	32	3	150
692	24	3	200
386	31	1	300
845	18	4	300
292	13	2	50
124	31	2	50
170	6	1	100
76	10	2	150
1136	21	4	300
33	9	2	100
737	24	1	150
767	27	3	100
364	23	4	50
326	32	1	50
780	34	2	400
1412	33	2	350
149	32	2	300
632	27	2	400
1129	28	1	300
588	19	4	100
558	17	4	300
744	34	4	100
316	33	2	350
347	14	2	150
592	35	1	350
504	26	3	400
1376	29	1	150
35	33	4	400
161	10	4	300
308	35	4	50
299	20	2	300
34	11	2	100
1822	32	4	250
385	25	2	350
879	25	3	250
548	32	2	100
205	25	1	150
46	24	3	350
176	7	3	350
559	19	4	50
196	23	2	200
394	14	3	250
622	25	4	350
1658	33	2	350
256	20	4	350
474	19	4	350
205	6	2	200
700	34	1	150
140	15	2	300
90	27	3	50
655	35	4	200
126	16	4	350
711	32	2	50
1414	35	1	200
125	34	1	300
14	14	3	300
186	30	4	200
890	35	4	400
553	22	2	300
504	27	3	350
611	35	3	350
96	28	4	300
456	13	3	200
771	19	3	50
289	35	1	400
180	34	3	350
926	29	1	50
211	22	3	350
1134	33	3	400
246	34	3	350
79	13	4	300
36	17	1	150
135	33	2	350
83	33	4	300
1612	32	1	100
804	31	2	150
80	8	3	300
312	20	3	300
380	30	3	200
186	18	4	100
220	25	4	350
309	20	4	100
177	27	2	350
167	33	2	400
613	29	2	100
64	34	3	300
451	25	2	400
68	27	3	300
110	21	4	400
313	28	3	350
1303	29	2	100
1350	34	1	350
136	28	3	150
516	19	4	250
52	17	1	150
381	12	3	250
82	22	2	100
59	34	4	350
544	25	1	50
222	20	4	300
775	22	3	400
121	8	1	250
1563	31	3	50
335	13	4	150
1263	34	4	100
278	23	1	150
1064	32	3	50
508	35	4	200
52	11	4	350
804	23	4	50
333	23	1	100
31	5	3	250
727	21	4	400
1134	25	1	100
436	34	4	150
203	14	3	100
694	30	2	200
296	24	3	100
176	7	2	200
152	12	2	100
721	26	2	150
766	25	4	250
209	19	2	250
219	10	2	200
386	13	4	250
253	28	2	50
593	27	2	100
606	35	1	350
148	30	2	350
880	33	2	150
634	20	2	200
1042	29	1	100
432	17	1	250
200	26	1	100
1182	28	4	250
323	14	1	250
906	27	4	50
428	31	4	50
1171	28	3	200
439	19	4	300
532	30	3	200
1139	23	1	400
408	24	4	150
764	16	3	100
101	28	1	400
271	33	1	400
223	18	3	50
502	32	1	400
415	23	2	300
2008	35	1	250
41	13	1	350
192	12	4	300
810	33	3	50
574	26	3	50
1016	19	2	350
1169	35	3	200
730	20	4	350
641	35	1	150
713	28	4	150
138	7	3	150
659	19	3	200
99	34	2	400
867	21	4	150
72	31	3	100
306	22	4	200
549	29	4	300
754	20	4	400
889	24	4	250
676	33	3	350
624	31	4	300
999	21	3	50
435	34	2	250
99	18	2	350
140	8	2	50
689	24	1	50
910	26	4	150
1902	35	2	50
217	32	3	200
1464	34	2	300
1120	20	3	300
200	17	1	250
206	28	4	400
442	31	2	250
827	32	2	400
206	18	1	350
895	32	2	200
703	34	2	200
209	11	1	350
771	28	4	300
330	32	3	50
596	22	4	300
512	16	2	200
623	32	3	100
608	33	2	100
81	4	4	400
42	5	1	200
527	20	1	200
400	28	2	350
438	14	2	250
37	23	2	400
1642	34	4	50
238	15	1	150
1232	30	2	400
179	15	3	50
358	26	4	250
58	21	1	250
737	34	2	250
1898	32	3	200
251	9	1	150
667	28	4	400
1158	28	2	50
250	32	4	50
416	22	3	150
991	22	4	150
129	35	4	250
170	28	1	200
761	28	4	100
259	15	4	300
819	23	2	350
168	17	3	350
408	33	2	150
356	35	2	250
419	13	1	200
548	31	4	200
276	34	4	400
276	15	3	150
401	24	2	150
237	15	2	350
1105	34	1	200
204	17	2	50
491	29	1	350
145	19	1	350
1188	35	3	250
1237	25	1	300
1008	32	3	300
334	23	3	350
602	28	1	350
136	22	4	350
96	35	3	400
252	33	2	100
46	11	3	250
244	30	4	150
198	12	4	350
839	35	2	150
262	17	1	150
114	31	4	250
491	30	3	100
318	27	3	150
540	13	1	50
895	17	3	200
1087	29	2	100
505	14	1	250
29	26	3	350
37	6	2	250
657	23	1	100
746	29	4	200
209	12	2	400
167	16	4	50
234	34	3	200
168	6	2	300
177	5	3	300
157	9	1	200
101	28	1	150
46	18	1	200
539	13	4	300
663	34	3	200
456	30	3	350
1201	28	1	350
786	17	2	50
1014	31	4	250
68	10	3	250
514	30	4	350
320	28	2	50
346	27	3	350
115	30	1	400
7	1	4	150
40	31	4	300
88	21	2	50
450	32	4	100
69	26	3	50
566	21	3	400
204	25	4	300
466	31	4	50
766	35	1	150
60	7	4	150
686	21	3	50
542	25	1	350
404	20	1	200
563	33	2	350
1616	35	3	350
98	8	2	50
466	25	2	300
1233	22	4	300
300	25	3	400
577	28	4	150
527	19	3	50
191	13	3	250
814	32	3	200
790	35	1	400
816	35	4	150
887	31	1	100
1278	30	4	300
134	26	2	150
511	26	2	350
826	24	3	350
91	18	2	300
145	26	3	300
164	34	4	200
80	27	3	250
935	29	2	150
1123	32	4	100
141	5	4	250
293	34	1	350
590	23	3	100
479	25	4	50
192	20	3	350
1111	22	4	100
85	27	4	400
806	28	1	300
874	31	2	300
680	20	2	100
222	30	3	100
473	16	1	400
176	23	2	200
1317	25	4	200
494	31	2	300
660	18	2	200
168	26	4	250
318	23	3	200
1061	29	2	150
1542	33	4	200
1640	34	2	100
413	29	3	50
966	30	4	100
543	20	1	150
228	16	2	200
131	21	4	350
452	31	2	200
158	35	4	150
53	28	1	250
513	20	3	350
119	28	3	50
180	34	2	350
1208	31	3	250
837	34	2	100
115	9	4	350
423	8	1	350
337	9	3	100
509	14	3	250
169	24	3	350
116	22	2	400
260	29	4	50
787	29	1	250
143	6	3	100
781	31	4	150
155	17	4	350
1250	28	2	350
747	23	1	350
644	29	3	400
1377	30	3	200
970	33	4	200
693	12	4	250
122	33	4	50
201	23	2	350
500	23	1	300
632	16	4	50
814	35	1	400
152	10	3	400
914	32	2	400
267	24	1	100
390	25	3	300
277	33	3	150
183	9	2	50
94	9	3	250
977	26	4	400
232	11	2	350
584	15	1	400
1561	33	4	100
1664	34	3	100
98	6	2	350
969	27	1	250
132	29	1	200
289	31	2	400
473	25	2	100
1380	32	3	350
143	10	4	200
151	18	2	150
432	17	3	200
1305	30	3	200
531	23	2	50
773	23	4	400
1792	33	3	250
367	18	4	300
939	32	3	250
824	29	1	350
57	31	3	150
327	25	2	300
535	33	1	400
243	23	4	250
424	20	2	250
732	22	3	50
407	13	2	250
240	18	4	200
1025	23	2	250
907	21	1	250
1326	32	4	150
497	30	4	200
60	11	3	350
487	18	1	100
58	29	4	150
498	25	1	150
114	26	1	400
103	35	1	300
49	29	3	150
87	16	1	250
417	35	3	250
383	35	4	200
859	22	4	150
834	28	1	250
197	20	2	300
178	25	3	250
849	25	3	100
442	20	1	200
255	27	3	150
285	29	1	300
630	23	2	50
1587	34	3	400
1093	35	4	150
382	25	3	400
610	20	4	150
115	20	3	200
89	6	1	100
769	24	4	150
1024	20	1	150
627	32	3	150
58	18	1	350
877	22	4	350
494	20	4	250
43	25	1	300
464	31	4	50
295	13	3	200
1319	32	2	250
219	34	1	100
405	16	3	100
260	12	2	200
275	14	3	350
44	17	3	50
96	27	3	400
1588	28	2	100
683	29	1	400
938	20	4	200
690	33	3	300
256	10	2	200
147	26	1	300
187	26	4	200
711	32	1	100
694	27	4	50
153	7	4	400
381	14	3	300
305	17	2	300
418	19	2	200
74	33	3	50
773	19	1	350
330	22	4	400
1057	34	3	400
234	11	3	200
195	8	3	100
65	28	4	300
422	23	4	250
558	29	3	100
171	15	4	200
170	16	3	300
72	16	1	250
598	25	3	400
585	22	2	150
151	18	3	150
147	34	1	400
854	31	4	50
679	29	1	400
28	12	3	100
218	9	1	50
88	16	3	250
20	7	2	200
599	18	3	50
1043	23	3	50
111	8	2	100
436	35	3	200
271	24	2	300
872	31	1	400
425	18	4	250
181	20	1	400
417	12	1	200
752	24	2	400
351	17	2	400
29	15	2	200
588	35	3	100
1201	34	4	100
89	30	4	50
250	8	4	400
55	16	3	200
561	18	4	200
281	28	2	200
85	30	3	350
204	32	4	100
50	5	2	350
687	22	3	50
65	20	1	150
298	12	1	100
194	25	2	100
460	35	1	50
1017	21	4	50
1012	26	4	300
670	15	4	300
198	28	4	250
407	15	2	300
342	19	1	300
426	29	4	150
724	25	3	200
508	18	3	300
562	18	1	250
807	17	4	200
345	35	4	100
368	12	4	400
143	15	3	150
232	29	4	50
387	28	3	400
537	23	4	200
310	27	4	350
593	16	4	100
567	34	3	50
359	14	1	150
639	14	3	250
815	15	1	400
179	34	2	50
82	30	2	300
474	16	3	50
692	31	1	250
155	19	3	300
152	7	1	400
1250	34	3	250
660	25	3	200
373	31	3	200
43	23	3	50
218	25	1	400
491	34	1	150
5	3	4	200
224	35	1	250
755	18	1	250
1348	24	3	400
273	10	4	100
103	15	1	250
513	22	1	200
1187	25	1	350
210	29	1	350
107	25	3	250
545	22	4	400
371	16	3	300
569	29	1	250
225	28	3	100
593	19	3	350
71	26	4	50
582	17	4	50
246	5	2	200
275	32	4	350
46	33	3	400
91	21	2	250
367	21	2	50
471	33	2	100
60	21	2	400
232	6	1	250
20	7	4	50
142	31	1	100
151	11	1	150
915	16	1	250
1606	31	3	350
634	21	2	350
892	29	1	50
383	23	2	300
113	33	1	250
297	16	1	250
479	19	3	200
1180	25	3	250
58	10	3	300
1192	30	2	350
577	29	1	100
913	27	2	50
1110	28	2	200
439	30	3	200
932	33	3	250
430	20	3	100
211	19	3	250
1051	23	3	150
618	26	3	50
130	31	2	100
977	29	2	350
192	35	2	400
425	22	3	150
344	10	3	100
474	25	2	150
1211	24	2	100
1249	35	2	400
469	28	4	400
611	23	2	100
181	14	1	100
288	15	2	200
232	29	3	200
1070	33	3	150
261	27	2	150
1138	23	4	400
257	22	4	350
402	16	1	350
618	34	3	150
246	30	1	200
270	25	3	300
447	31	3	200
742	32	2	250
39	22	2	300
76	32	4	150
544	30	3	350
1131	20	3	250
1265	35	3	400
609	23	4	300
408	20	4	400
585	33	4	350
83	30	2	150
1104	35	1	300
32	18	3	200
891	31	1	250
127	21	1	350
796	28	2	50
223	25	2	300
996	25	3	100
190	7	4	50
151	5	2	400
691	18	4	250
67	2	4	150
154	31	3	350
210	15	2	100
725	29	4	100
123	4	3	50
1180	33	3	50
696	27	4	150
159	6	2	200
295	17	3	350
696	18	1	200
1147	31	3	300
1241	33	4	350
17	8	1	400
1016	25	4	300
275	23	2	100
559	13	2	150
601	33	2	350
379	22	2	150
165	30	4	250
330	14	3	300
887	22	1	400
476	28	1	200
52	5	1	400
411	28	3	400
462	29	1	200
898	34	2	200
293	20	1	200
48	26	1	200
381	13	3	400
564	33	3	350
342	28	4	250
33	28	4	50
88	28	2	350
94	28	3	150
144	24	2	50
362	23	4	200
1044	29	2	400
274	25	1	100
139	9	3	150
150	19	3	300
209	15	4	250
1237	27	4	250
106	27	4	200
421	20	2	200
153	7	4	350
121	11	2	50
83	10	2	400
300	32	3	350
1150	32	2	100
1042	18	4	300
438	30	4	300
456	23	4	350
191	22	1	200
132	5	4	400
60	25	1	400
875	17	2	400
614	35	1	300
49	3	1	250
1347	29	3	200
633	27	3	50
381	22	4	300
69	23	4	150
308	27	2	400
431	21	2	400
80	6	3	150
100	21	1	300
190	27	4	150
508	33	4	300
386	19	1	150
346	34	2	350
869	34	3	100
95	15	4	250
859	17	1	200
393	10	2	150
287	9	4	100
134	35	2	350
645	30	1	300
294	17	1	200
227	12	4	200
996	35	1	50
806	33	3	400
1441	26	4	200
671	18	2	300
380	33	1	150
810	31	4	400
579	28	2	50
788	25	4	50
149	35	1	400
555	14	2	200
331	26	1	100
551	26	4	200
480	27	2	50
658	31	4	300
341	7	2	50
25	12	1	250
355	18	3	300
297	33	4	50
1074	34	2	50
420	34	1	150
845	34	4	50
602	27	1	100
770	28	2	400
672	32	1	300
962	22	4	50
701	19	2	150
334	14	3	100
1451	35	3	300
160	13	1	400
330	28	2	150
441	17	2	200
377	22	4	300
673	16	3	150
446	25	1	400
53	31	3	50
119	21	2	400
421	30	3	350
223	29	3	250
790	21	4	350
511	30	2	300
216	18	1	150
101	31	1	350
1473	33	3	250
808	31	3	300
171	35	3	300
498	18	1	350
163	26	4	150
1784	33	3	400
476	14	4	50
1002	32	4	200
376	31	2	350
222	24	3	400
1060	30	1	350
191	28	2	50
1306	30	4	250
449	33	4	100
49	25	2	300
1016	34	3	150
262	32	4	100
108	35	2	300
687	28	2	400
231	14	1	150
57	33	1	150
124	5	3	150
1057	23	1	150
183	14	1	100
364	15	2	200
884	30	3	200
600	20	3	250
45	5	4	100
218	12	1	100
839	33	3	250
455	26	2	200
47	18	4	400
136	27	4	50
75	25	3	350
1323	29	2	50
427	20	2	300
390	27	1	50
40	6	1	200
58	27	2	100
393	16	4	50
224	17	3	50
128	13	4	150
351	30	4	300
101	15	1	200
929	26	2	300
429	35	3	100
30	21	4	250
207	16	2	200
555	31	1	300
584	32	2	100
334	29	4	350
426	31	4	50
781	27	3	350
164	33	4	50
65	32	1	300
747	15	4	400
277	31	3	150
249	14	2	350
25	13	3	250
481	29	1	150
13	4	1	250
713	16	3	350
1355	31	3	250
537	23	3	50
489	32	3	250
193	25	2	300
79	28	3	300
169	21	3	250
41	24	1	150
787	19	1	150
414	14	2	200
206	10	1	50
440	13	2	200
362	17	2	100
169	20	3	400
640	33	1	300
410	29	1	350
1267	32	4	150
210	12	3	250
66	9	2	200
248	20	2	300
1225	34	3	100
946	24	1	400
108	7	3	400
239	28	2	300
164	25	3	300
196	34	4	50
446	24	2	300
49	23	3	50
337	9	1	200
1160	26	1	100
275	27	2	350
97	18	1	150
865	16	3	100
706	30	2	100
123	26	2	100
572	16	2	400
226	27	3	400
280	29	4	150
332	7	1	100
913	21	3	300
945	22	3	50
100	29	3	150
1971	35	1	400
857	31	1	400
468	24	2	250
794	34	4	150
127	8	4	250
69	12	2	300
632	34	2	150
92	19	1	300
633	27	3	250
175	9	4	350
1005	35	4	200
493	30	4	200
33	8	4	100
575	23	1	100
56	12	4	200
618	21	4	250
486	13	4	300
135	15	3	100
442	30	4	300
273	13	2	100
61	5	1	200
333	9	2	50
368	14	1	300
519	21	3	300
208	20	2	300
176	21	1	250
266	24	1	150
21	2	4	350
224	23	4	350
719	32	4	100
485	19	3	250
220	32	3	350
444	21	1	200
381	31	4	250
1389	33	4	400
88	14	2	350
121	4	4	100
448	27	1	50
1540	34	1	350
419	19	3	300
330	26	1	50
938	35	2	250
455	22	3	250
807	34	3	400
187	28	4	250
303	21	1	50
354	16	2	250
837	19	3	250
746	22	3	300
59	31	1	350
12	3	2	50
853	24	4	400
459	33	4	300
224	18	1	50
153	10	2	200
832	17	3	400
945	30	3	50
402	16	4	100
1021	34	1	300
679	16	4	150
298	7	1	350
733	30	1	150
647	21	2	350
45	12	2	50
67	33	3	250
10	2	1	400
340	30	1	350
97	18	2	200
506	23	3	150
1093	27	4	100
31	20	3	350
868	20	4	250
359	16	3	250
827	33	1	250
1398	35	1	100
680	30	1	250
226	6	3	250
186	18	3	100
1337	30	4	150
630	19	2	350
242	26	1	200
99	26	4	200
695	15	4	400
67	5	4	400
1302	31	3	300
1007	34	4	400
1202	26	2	100
391	22	4	300
1093	25	3	50
236	35	2	50
46	28	4	350
216	21	1	100
175	11	2	200
294	23	4	300
1084	33	4	100
505	11	4	150
53	24	4	100
1240	35	2	300
136	27	2	100
62	23	1	150
92	32	4	50
952	30	3	300
175	11	1	250
334	32	2	100
196	26	3	400
961	23	1	250
2098	35	4	150
606	33	2	300
764	29	4	100
805	18	4	150
553	34	4	350
672	35	2	400
455	30	3	400
226	32	1	400
81	17	1	300
72	14	4	200
949	24	4	350
112	34	2	150
383	28	3	50
257	28	3	250
152	15	4	250
582	27	4	250
445	32	2	350
864	24	3	350
686	25	4	150
10	3	4	200
241	28	4	150
1023	33	3	400
77	13	2	350
71	32	1	400
182	31	1	350
244	18	3	200
77	16	1	300
53	12	1	350
956	31	4	50
575	28	4	400
967	21	3	200
800	26	1	50
1882	35	3	200
608	32	3	150
92	23	2	200
787	16	3	250
373	26	2	400
188	29	3	200
450	23	4	100
794	25	2	300
120	30	1	350
391	20	1	400
22	18	3	200
1208	21	4	50
478	25	1	250
528	27	1	250
247	13	3	350
10	7	1	150
294	19	1	50
500	16	2	300
69	33	4	400
691	26	1	100
110	26	2	150
306	26	3	350
730	26	2	350
1546	29	3	400
1383	28	2	50
477	34	3	200
1348	27	2	150
700	15	2	350
959	19	3	350
46	29	3	300
1180	32	4	400
378	18	1	100
49	15	3	350
973	31	4	50
307	21	3	300
142	30	3	100
802	32	3	250
188	11	1	350
538	28	2	50
91	23	1	200
1143	31	1	200
171	34	3	350
157	23	1	150
63	35	1	350
365	22	1	250
597	33	3	50
376	27	4	400
418	26	2	100
415	11	4	250
321	19	2	350
132	11	3	150
125	9	2	250
333	25	4	150
93	21	1	50
182	26	4	350
21	15	1	50
318	27	4	50
563	18	3	350
306	25	2	50
801	30	3	50
277	6	3	350
406	31	1	150
578	16	2	400
929	34	2	300
96	31	1	250
